state,rptdate,total,measure_type,measure,measure_n,measure_ina,measure_total,measure_total_not_ina,measure_pct,measure_pct_ina,state_name,claim_type,year,year_month,month,month_labs,date_school_closures,date_restaurant_closures,date_stay_in_place,notes_closures,date_min_covid,covid_color,monthly_weekly_ind,count_weeks,state_filter
WY,2020-03-14,2496,occ,production,0,0,0,0,0,NaN,Wyoming,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-19,2020-03-25,"March 15, 2020, The Governor recommended that all schools remain closed until April 3. The recommendation must go to local superintendents and school boards who have final authority on the issue. March 19, 2020: The Wyoming Department of Health issued a public health order implementing emergency measures to close, restaurants, bars, theaters, gymnasiums, child care facilities, K-12 schools, colleges, universities, and trade schools, with certain exceptions. March 24, 2020: The Governor and State Health Officer ordered the state-wide closure of non-essential personal services, including salons; barber shops; cosmetology, electrology, and aesthetic services; massage parlors; and tattoo, piercing, and body art shops. The order will remain in effect until April 3. March 25, 2020: The Governor asked citizens to stay home when possible and limit travel to only essential trips.",2020-03-15,Before shutdowns,weekly,2,keep
WY,2020-03-21,18557,occ,production,0,0,0,0,0,NaN,Wyoming,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-19,2020-03-25,"March 15, 2020, The Governor recommended that all schools remain closed until April 3. The recommendation must go to local superintendents and school boards who have final authority on the issue. March 19, 2020: The Wyoming Department of Health issued a public health order implementing emergency measures to close, restaurants, bars, theaters, gymnasiums, child care facilities, K-12 schools, colleges, universities, and trade schools, with certain exceptions. March 24, 2020: The Governor and State Health Officer ordered the state-wide closure of non-essential personal services, including salons; barber shops; cosmetology, electrology, and aesthetic services; massage parlors; and tattoo, piercing, and body art shops. The order will remain in effect until April 3. March 25, 2020: The Governor asked citizens to stay home when possible and limit travel to only essential trips.",2020-03-15,After shutdowns,weekly,4,keep
WY,2020-03-28,31331,occ,production,0,0,0,0,0,NaN,Wyoming,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-19,2020-03-25,"March 15, 2020, The Governor recommended that all schools remain closed until April 3. The recommendation must go to local superintendents and school boards who have final authority on the issue. March 19, 2020: The Wyoming Department of Health issued a public health order implementing emergency measures to close, restaurants, bars, theaters, gymnasiums, child care facilities, K-12 schools, colleges, universities, and trade schools, with certain exceptions. March 24, 2020: The Governor and State Health Officer ordered the state-wide closure of non-essential personal services, including salons; barber shops; cosmetology, electrology, and aesthetic services; massage parlors; and tattoo, piercing, and body art shops. The order will remain in effect until April 3. March 25, 2020: The Governor asked citizens to stay home when possible and limit travel to only essential trips.",2020-03-15,After shutdowns,weekly,4,keep
WY,2020-04-04,32576,occ,production,0,0,0,0,0,NaN,Wyoming,Initial,2020,Apr 2020,4,Apr,2020-03-15,2020-03-19,2020-03-25,"March 15, 2020, The Governor recommended that all schools remain closed until April 3. The recommendation must go to local superintendents and school boards who have final authority on the issue. March 19, 2020: The Wyoming Department of Health issued a public health order implementing emergency measures to close, restaurants, bars, theaters, gymnasiums, child care facilities, K-12 schools, colleges, universities, and trade schools, with certain exceptions. March 24, 2020: The Governor and State Health Officer ordered the state-wide closure of non-essential personal services, including salons; barber shops; cosmetology, electrology, and aesthetic services; massage parlors; and tattoo, piercing, and body art shops. The order will remain in effect until April 3. March 25, 2020: The Governor asked citizens to stay home when possible and limit travel to only essential trips.",2020-03-15,After shutdowns,weekly,4,keep
WY,2020-04-11,24356,occ,production,0,0,0,0,0,NaN,Wyoming,Initial,2020,Apr 2020,4,Apr,2020-03-15,2020-03-19,2020-03-25,"March 15, 2020, The Governor recommended that all schools remain closed until April 3. The recommendation must go to local superintendents and school boards who have final authority on the issue. March 19, 2020: The Wyoming Department of Health issued a public health order implementing emergency measures to close, restaurants, bars, theaters, gymnasiums, child care facilities, K-12 schools, colleges, universities, and trade schools, with certain exceptions. March 24, 2020: The Governor and State Health Officer ordered the state-wide closure of non-essential personal services, including salons; barber shops; cosmetology, electrology, and aesthetic services; massage parlors; and tattoo, piercing, and body art shops. The order will remain in effect until April 3. March 25, 2020: The Governor asked citizens to stay home when possible and limit travel to only essential trips.",2020-03-15,After shutdowns,weekly,4,keep
NE,2020-03-21,15666,occ,production,0,0,0,0,0,NaN,Nebraska,Initial,2020,Mar 2020,3,Mar,2020-04-01,2020-03-16,2020-03-30,"March 16, 2020: The Governor announced new guidance which limits mass gatherings to 50 people or less and requires bars and restaurants to move to takeout only (on a regional basis). March 30, 2020: The Governor announced extended statewide social distancing restrictions through April 30th. Gov press release, April 1, 2020: Schools statewide are directed to operate without students in their buildings through May 31, 2020.",2020-03-16,After shutdowns,weekly,4,keep
NE,2020-03-28,24533,occ,production,0,0,0,0,0,NaN,Nebraska,Initial,2020,Mar 2020,3,Mar,2020-04-01,2020-03-16,2020-03-30,"March 16, 2020: The Governor announced new guidance which limits mass gatherings to 50 people or less and requires bars and restaurants to move to takeout only (on a regional basis). March 30, 2020: The Governor announced extended statewide social distancing restrictions through April 30th. Gov press release, April 1, 2020: Schools statewide are directed to operate without students in their buildings through May 31, 2020.",2020-03-16,After shutdowns,weekly,4,keep
NE,2020-04-04,26539,occ,production,0,0,0,0,0,NaN,Nebraska,Initial,2020,Apr 2020,4,Apr,2020-04-01,2020-03-16,2020-03-30,"March 16, 2020: The Governor announced new guidance which limits mass gatherings to 50 people or less and requires bars and restaurants to move to takeout only (on a regional basis). March 30, 2020: The Governor announced extended statewide social distancing restrictions through April 30th. Gov press release, April 1, 2020: Schools statewide are directed to operate without students in their buildings through May 31, 2020.",2020-03-16,After shutdowns,weekly,4,keep
NE,2020-04-11,15944,occ,production,0,0,0,0,0,NaN,Nebraska,Initial,2020,Apr 2020,4,Apr,2020-04-01,2020-03-16,2020-03-30,"March 16, 2020: The Governor announced new guidance which limits mass gatherings to 50 people or less and requires bars and restaurants to move to takeout only (on a regional basis). March 30, 2020: The Governor announced extended statewide social distancing restrictions through April 30th. Gov press release, April 1, 2020: Schools statewide are directed to operate without students in their buildings through May 31, 2020.",2020-03-16,After shutdowns,weekly,4,keep
NJ,2020-03-28,142270,occ,production,0,0,0,0,0,NaN,New Jersey,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-16,2020-03-21,"March 16, 2020: The Governor issued closures across the state of restaurants, bars, gyms, and movie theaters, and is limiting restaurants to only delivery and takeout. The Governor also issued a statewide curfew from 8 p.m. to 5 a.m. The Governor signed an executive order closing all schools in the state (for an unspecified period of time). March 21, 2020: The Governor signed Executive Order No. 107, directing all residents to stay at home until further notice.",2020-03-16,After shutdowns,weekly,4,keep
NJ,2020-04-11,184790,occ,production,0,0,0,0,0,NaN,New Jersey,Initial,2020,Apr 2020,4,Apr,2020-03-16,2020-03-16,2020-03-21,"March 16, 2020: The Governor issued closures across the state of restaurants, bars, gyms, and movie theaters, and is limiting restaurants to only delivery and takeout. The Governor also issued a statewide curfew from 8 p.m. to 5 a.m. The Governor signed an executive order closing all schools in the state (for an unspecified period of time). March 21, 2020: The Governor signed Executive Order No. 107, directing all residents to stay at home until further notice.",2020-03-16,After shutdowns,weekly,4,keep
RI,2020-03-07,732,occ,production,74,145,732,587,0.1260647359454855,0.19808743169398907,Rhode Island,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-16,2020-03-28,"March 15, 2020: The Governor announced guidance directing all child care centers in Rhode Island to close. She also announced that the Rhode Island Department of Education will be working with local school districts to make “grab and go” meals available to students while schools are closed. March 16, 2020: The Governor issued an executive order regarding restrictions for restaurants, bars, entertainment venues, and public gatherings. March 28, 2020: The Governor announced several state actions, including issuing a stay-at-home order until April 13.",2020-03-15,Before shutdowns,weekly,2,keep
RI,2020-03-14,1091,occ,production,75,272,1091,819,0.09157509157509157,0.24931255728689275,Rhode Island,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-16,2020-03-28,"March 15, 2020: The Governor announced guidance directing all child care centers in Rhode Island to close. She also announced that the Rhode Island Department of Education will be working with local school districts to make “grab and go” meals available to students while schools are closed. March 16, 2020: The Governor issued an executive order regarding restrictions for restaurants, bars, entertainment venues, and public gatherings. March 28, 2020: The Governor announced several state actions, including issuing a stay-at-home order until April 13.",2020-03-15,Before shutdowns,weekly,2,keep
RI,2020-03-21,37171,occ,production,1956,1810,37171,35361,0.05531517773818614,0.048693874256813104,Rhode Island,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-16,2020-03-28,"March 15, 2020: The Governor announced guidance directing all child care centers in Rhode Island to close. She also announced that the Rhode Island Department of Education will be working with local school districts to make “grab and go” meals available to students while schools are closed. March 16, 2020: The Governor issued an executive order regarding restrictions for restaurants, bars, entertainment venues, and public gatherings. March 28, 2020: The Governor announced several state actions, including issuing a stay-at-home order until April 13.",2020-03-15,After shutdowns,weekly,4,keep
RI,2020-03-28,27599,occ,production,2221,795,27599,26804,0.08286076704969407,0.028805391499692017,Rhode Island,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-16,2020-03-28,"March 15, 2020: The Governor announced guidance directing all child care centers in Rhode Island to close. She also announced that the Rhode Island Department of Education will be working with local school districts to make “grab and go” meals available to students while schools are closed. March 16, 2020: The Governor issued an executive order regarding restrictions for restaurants, bars, entertainment venues, and public gatherings. March 28, 2020: The Governor announced several state actions, including issuing a stay-at-home order until April 13.",2020-03-15,After shutdowns,weekly,4,keep
